[17704:10780:0226/221525.702:WARNING:chrome_main_delegate.cc(745)] This is Chrome version 128.0.6613.138 (not a warning)
[17704:13444:0226/221525.732:ERROR:google_update_settings.cc(265)] Failed opening key Software\Chromium to set usagestats; result: 5
[17704:10780:0226/221525.744:WARNING:account_consistency_mode_manager.cc(77)] Desktop Identity Consistency cannot be enabled as no OAuth client ID and client secret have been configured.
[17704:10780:0226/221528.724:WARNING:external_registry_loader_win.cc(232)] Error observing HKLM: 5
[8888:5464:0226/221529.792:WARNING:frame_impl.cc(430)] virtual CefFrameImpl::SendProcessMessage sent to detached frame 5-BA903EBE6634E39CB1ABFCD0DCC74FFF will be ignored
[18064:13040:0226/232544.331:VERBOSE1:network_delegate.cc(36)] NetworkDelegate::NotifyBeforeURLRequest: https://optimizationguide-pa.googleapis.com/v1:GetModels?key=dummytoken
[18064:13040:0226/232544.339:VERBOSE1:tls_handshaker.cc(105)] TlsClient: Continuing handshake
[18064:13040:0226/232544.342:VERBOSE1:tls_handshaker.cc(126)] TlsClient: SSL_do_handshake returned when entering early data. After retry, rv=-1, SSL_in_early_data=1
[18064:13040:0226/232544.349:VERBOSE1:tls_handshaker.cc(105)] TlsClient: Continuing handshake
[18064:13040:0226/232544.350:VERBOSE1:tls_handshaker.cc(105)] TlsClient: Continuing handshake
[18064:13040:0226/232544.351:VERBOSE1:tls_client_handshaker.cc(528)] Client: handshake finished
[17704:10780:0226/232819.720:VERBOSE1:device_event_log_impl.cc(198)] [23:28:19.721] Display: EVENT: screen_win.cc:893 Displays updated, count: 1
[17704:24224:0226/234311.418:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=74})
[17704:24224:0226/234312.423:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=70})
[17704:24224:0226/234313.424:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=100})
[17704:24224:0226/234323.425:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=71})
[17704:24224:0226/234325.436:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=70})
[17704:24224:0226/234326.429:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=69})
[17704:24224:0226/234327.433:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=68})
[17704:24224:0226/234328.431:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=67})
[17704:24224:0226/234329.438:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=100})
[17704:24224:0226/234339.439:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=69})
[17704:24224:0226/234340.442:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=67})
[17704:24224:0226/234341.441:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=66})
[17704:24224:0226/234342.444:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=64})
[17704:24224:0226/234344.446:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=65})
[17704:24224:0226/234345.451:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=64})
[17704:24224:0226/234348.448:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=63})
[17704:24224:0226/234350.453:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=64})
[17704:24224:0226/234351.447:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=65})
[17704:24224:0226/234352.451:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=67})
[17704:24224:0226/234355.458:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=68})
[17704:24224:0226/234357.458:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=67})
[17704:24224:0226/234358.784:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=70})
[17704:24224:0226/234359.461:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=68})
[17704:24224:0226/234400.460:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=66})
[17704:24224:0226/234401.456:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=65})
[17704:24224:0226/234402.464:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=64})
[17704:24224:0226/234403.655:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=100})
[17704:10780:0226/234406.767:VERBOSE1:device_event_log_impl.cc(198)] [23:44:06.768] Display: EVENT: screen_win.cc:893 Displays updated, count: 1
[17704:10780:0226/234406.767:VERBOSE1:device_event_log_impl.cc(198)] [23:44:06.768] Display: EVENT: screen_win.cc:895 Display[2133636594] bounds=[0,0 1920x1080], workarea=[0,0 1920x1032], scale=1, rotation=0, panel_rotation=0 external detected
[18064:13040:0226/234506.403:VERBOSE1:network_delegate.cc(36)] NetworkDelegate::NotifyBeforeURLRequest: https://optimizationguide-pa.googleapis.com/v1:GetModels?key=dummytoken
[18064:13040:0226/234506.408:VERBOSE1:tls_handshaker.cc(105)] TlsClient: Continuing handshake
[18064:13040:0226/234506.410:VERBOSE1:tls_handshaker.cc(126)] TlsClient: SSL_do_handshake returned when entering early data. After retry, rv=-1, SSL_in_early_data=1
[18064:13040:0226/234506.416:VERBOSE1:tls_handshaker.cc(105)] TlsClient: Continuing handshake
[18064:13040:0226/234506.416:VERBOSE1:tls_handshaker.cc(105)] TlsClient: Continuing handshake
[18064:13040:0226/234506.416:VERBOSE1:tls_client_handshaker.cc(528)] Client: handshake finished
[17704:10780:0226/234634.782:VERBOSE1:device_event_log_impl.cc(198)] [23:46:34.782] Display: EVENT: screen_win.cc:893 Displays updated, count: 1
[17704:10780:0226/234634.782:VERBOSE1:device_event_log_impl.cc(198)] [23:46:34.783] Display: EVENT: screen_win.cc:895 Display[2133636594] bounds=[0,0 1920x1080], workarea=[0,0 1920x1032], scale=1, rotation=0, panel_rotation=0 external detected
[17704:10780:0226/234643.537:VERBOSE1:device_event_log_impl.cc(198)] [23:46:43.537] Display: EVENT: screen_win.cc:893 Displays updated, count: 1
[17704:10780:0226/234643.537:VERBOSE1:device_event_log_impl.cc(198)] [23:46:43.537] Display: EVENT: screen_win.cc:895 Display[2133636594] bounds=[0,0 1920x1080], workarea=[0,0 1920x1032], scale=1, rotation=0, panel_rotation=0 external detected
[17704:24224:0226/234653.604:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=68})
[17704:24224:0226/234654.598:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=67})
[17704:24224:0226/234655.603:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=69})
[17704:24224:0226/234656.598:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=72})
[17704:24224:0226/234657.602:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=76})
[17704:24224:0226/234659.612:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=78})
[17704:24224:0226/234702.608:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=79})
[17704:24224:0226/234705.606:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=77})
[17704:24224:0226/234708.610:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=76})
[17704:24224:0226/234709.611:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=73})
[17704:24224:0226/234712.611:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=72})
[17704:24224:0226/234713.614:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=73})
[17704:24224:0226/234715.613:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=74})
[17704:24224:0226/234716.615:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=75})
[17704:24224:0226/234718.623:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=76})
[17704:24224:0226/234719.617:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=79})
[17704:24224:0226/234720.622:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=80})
[17704:24224:0226/234722.626:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=81})
[17704:24224:0226/234724.622:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=80})
[17704:24224:0226/234725.628:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=79})
[17704:24224:0226/234726.622:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=78})
[17704:24224:0226/234728.631:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=77})
[17704:24224:0226/234729.628:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=76})
[17704:24224:0226/234730.627:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=75})
[17704:24224:0226/234732.632:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=74})
[17704:24224:0226/234736.632:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=73})
[17704:24224:0226/234738.637:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=72})
[17704:24224:0226/234740.633:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=73})
[18064:13040:0226/234742.006:VERBOSE1:network_delegate.cc(36)] NetworkDelegate::NotifyBeforeURLRequest: https://optimizationguide-pa.googleapis.com/v1:GetModels?key=dummytoken
[18064:13040:0226/234742.011:VERBOSE1:tls_handshaker.cc(105)] TlsClient: Continuing handshake
[18064:13040:0226/234742.012:VERBOSE1:tls_handshaker.cc(126)] TlsClient: SSL_do_handshake returned when entering early data. After retry, rv=-1, SSL_in_early_data=1
[18064:13040:0226/234742.018:VERBOSE1:tls_handshaker.cc(105)] TlsClient: Continuing handshake
[18064:13040:0226/234742.020:VERBOSE1:tls_handshaker.cc(105)] TlsClient: Continuing handshake
[18064:13040:0226/234742.020:VERBOSE1:tls_client_handshaker.cc(528)] Client: handshake finished
[17704:24224:0226/234745.638:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=74})
[17704:24224:0226/234746.638:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=100})
[17704:24224:0226/234756.654:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=75})
[17704:24224:0226/234757.654:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=77})
[17704:24224:0226/234758.650:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=78})
[17704:24224:0226/234759.656:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=76})
[17704:24224:0226/234801.652:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=77})
[17704:24224:0226/234803.654:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=76})
[17704:24224:0226/234804.656:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=75})
[17704:24224:0226/234805.657:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=74})
[17704:24224:0226/234807.663:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=72})
[17704:24224:0226/234808.660:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=70})
[17704:24224:0226/234809.658:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=69})
[17704:24224:0226/234810.661:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=68})
[17704:24224:0226/234812.791:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=100})
[17704:10780:0226/234828.470:VERBOSE1:device_event_log_impl.cc(198)] [23:48:28.471] Display: EVENT: screen_win.cc:893 Displays updated, count: 1
[17704:10780:0226/234828.470:VERBOSE1:device_event_log_impl.cc(198)] [23:48:28.471] Display: EVENT: screen_win.cc:895 Display[2133636594] bounds=[0,0 1920x1080], workarea=[0,0 1920x1032], scale=1, rotation=0, panel_rotation=0 external detected
[17704:24224:0226/234838.690:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=68})
[17704:24224:0226/234839.683:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=69})
[17704:24224:0226/234840.680:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=70})
[17704:24224:0226/234842.694:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=71})
[17704:24224:0226/234843.680:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=72})
[17704:24224:0226/234844.681:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=73})
[17704:24224:0226/234845.688:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=74})
[17704:24224:0226/234846.685:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=75})
[17704:24224:0226/234847.688:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=76})
[17704:24224:0226/234851.692:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=77})
[17704:24224:0226/234853.690:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=78})
[17704:24224:0226/234856.690:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=79})
[17704:24224:0226/234857.696:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=78})
[17704:24224:0226/234900.700:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=77})
[17704:24224:0226/234902.696:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=78})
[17704:24224:0226/234903.695:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=77})
[17704:24224:0226/234905.698:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=76})
[17704:24224:0226/234906.700:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=75})
[17704:24224:0226/234907.700:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=76})
[17704:24224:0226/234909.708:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=75})
[17704:24224:0226/234912.711:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=76})
[17704:24224:0226/234917.708:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=74})
[17704:24224:0226/234918.708:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=71})
[17704:24224:0226/234919.718:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=73})
[17704:24224:0226/234920.713:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=72})
[17704:24224:0226/234921.711:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=71})
[17704:24224:0226/234922.712:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=67})
[17704:24224:0226/234923.713:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=69})
[17704:24224:0226/234925.718:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=67})
[17704:24224:0226/234926.716:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=66})
[17704:24224:0226/234927.722:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=69})
[17704:24224:0226/234928.716:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=71})
[17704:24224:0226/234929.720:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=70})
[17704:24224:0226/234930.718:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=71})
[17704:24224:0226/234932.723:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=75})
[17704:24224:0226/234933.720:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=74})
[17704:24224:0226/234934.727:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=73})
[17704:24224:0226/234935.722:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=75})
[17704:10780:0226/234935.912:VERBOSE1:service_discovery_device_lister.cc(54)] OnServiceUpdated: service_type: _googlecast._tcp.local, service_name: D24f-J09-4acb451b6f1db95d87884f11b415109c._googlecast._tcp.local, update: 0
[17704:10780:0226/234935.912:VERBOSE1:service_discovery_device_lister.cc(75)] Adding resolver for service_name: D24f-J09-4acb451b6f1db95d87884f11b415109c._googlecast._tcp.local
[17704:10780:0226/234935.920:VERBOSE1:service_discovery_device_lister.cc(91)] OnResolveComplete: service_type: _googlecast._tcp.local, service_name: D24f-J09-4acb451b6f1db95d87884f11b415109c._googlecast._tcp.local, status: 0
[17704:24224:0226/234936.724:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=76})
[17704:24224:0226/234937.726:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=74})
[17704:10780:0226/234937.771:VERBOSE1:service_discovery_device_lister.cc(54)] OnServiceUpdated: service_type: _googlecast._tcp.local, service_name: D24f-J09-4acb451b6f1db95d87884f11b415109c._googlecast._tcp.local, update: 2
[17704:24224:0226/234938.724:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=73})
[17704:10780:0226/234938.759:VERBOSE1:service_discovery_device_lister.cc(54)] OnServiceUpdated: service_type: _googlecast._tcp.local, service_name: D24f-J09-4acb451b6f1db95d87884f11b415109c._googlecast._tcp.local, update: 0
[17704:10780:0226/234938.759:VERBOSE1:service_discovery_device_lister.cc(75)] Adding resolver for service_name: D24f-J09-4acb451b6f1db95d87884f11b415109c._googlecast._tcp.local
[17704:10780:0226/234938.768:VERBOSE1:service_discovery_device_lister.cc(91)] OnResolveComplete: service_type: _googlecast._tcp.local, service_name: D24f-J09-4acb451b6f1db95d87884f11b415109c._googlecast._tcp.local, status: 0
[17704:24224:0226/234939.731:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=72})
[17704:24224:0226/234940.729:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=71})
[17704:24224:0226/234941.723:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=72})
[17704:24224:0226/234945.731:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=73})
[17704:24224:0226/234946.734:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=72})
[17704:24224:0226/234948.731:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=73})
[17704:24224:0226/234951.739:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=72})
[17704:24224:0226/234953.741:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=73})
[17704:24224:0226/234954.738:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=72})
[17704:24224:0226/234956.737:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=71})
[17704:24224:0226/235000.738:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=70})
[17704:24224:0226/235002.745:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=69})
[17704:24224:0226/235003.743:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=70})
[17704:24224:0226/235005.744:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=71})
[17704:24224:0226/235006.746:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=69})
[17704:24224:0226/235007.745:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=70})
[17704:24224:0226/235011.747:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=71})
[17704:24224:0226/235013.749:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=70})
[17704:24224:0226/235016.753:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=73})
[17704:24224:0226/235017.755:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=72})
[17704:24224:0226/235018.751:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=73})
[17704:24224:0226/235020.752:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=74})
[17704:24224:0226/235022.763:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=75})
[17704:24224:0226/235026.753:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=74})
[17704:24224:0226/235027.757:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=73})
[17704:24224:0226/235028.758:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=72})
[17704:24224:0226/235030.755:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=73})
[17704:24224:0226/235031.765:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=72})
[17704:24224:0226/235033.761:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=71})
[17704:24224:0226/235034.762:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=70})
[17704:24224:0226/235035.778:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000688C00162D40}, {new_limit=100})
[18064:13040:0226/235036.295:VERBOSE1:network_delegate.cc(36)] NetworkDelegate::NotifyBeforeURLRequest: https://optimizationguide-pa.googleapis.com/v1:GetModels?key=dummytoken
